ID,ConfigurationScope_ID,PurchasingOrg,CompanyCode,BusinessPurpose,Plant,MaterialGroup,ProcessType,AccountAssignmentCategory,SpecialLogic,SATApproverAmount_lowAmount,SATApproverAmount_highAmount,Step,Sequence,NotificationGroup,NotificationValue,NotificationCurrency,IsActive,createdAt,createdBy,modifiedAt,modifiedBy
23a4cc62-0d47-4322-8591-7750e0a6c5e2,2881270a-1326-45ce-831e-0223e19a55a7,DC00,3405,,,,Freetext,,,15000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c9a7df84-2a9e-43fe-b8e0-8784212d9b59,2881270a-1326-45ce-831e-0223e19a55a7,DC00,3405,,,,,,,,,Procurement Verification,3,DC00_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
ef217e64-98c6-47a2-983d-e477b94406c8,2881270a-1326-45ce-831e-0223e19a55a7,DC00,3405,,,,,,NoVendor,,,Procurement Verification,3,DC00_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c1403128-0c45-4926-83f6-f320145a70b4,2881270a-1326-45ce-831e-0223e19a55a7,DC00,3405,,,,,,EventError,,,Support,,DC00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
f703281e-82e8-4394-adeb-136368499dd5,3bc36863-0738-433a-be4a-696d3ff38408,DD00,7431,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
df21bb69-7e10-4201-9adf-d6fe9822573e,3bc36863-0738-433a-be4a-696d3ff38408,DD00,7431,,,,Freetext,,,15000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
bcb3f70f-7767-4c8b-a748-a2b15c7e0cc9,3bc36863-0738-433a-be4a-696d3ff38408,DD00,7431,,,,,,,,,Procurement Verification,3,DD00_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a3508506-2866-4c17-be54-7a8161be29a2,3bc36863-0738-433a-be4a-696d3ff38408,DD00,7431,,,,,,NoVendor,,,Procurement Verification,3,DD00_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8170f9ca-9798-4a59-8b53-9dfb379eacde,3bc36863-0738-433a-be4a-696d3ff38408,DD00,7431,,,,,,EventError,,,Support,,DD00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
fc316837-463b-45cf-abf5-92fd8110caf5,c264c46a-5d1a-4044-93af-a986378507af,DI00,3416,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
28b4ef9b-b0f8-4fba-acc9-99b46b0119a3,c264c46a-5d1a-4044-93af-a986378507af,DI00,3416,,,,Freetext,,,15000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
bba0d74f-0e3d-45e2-abd4-f227793efa06,c264c46a-5d1a-4044-93af-a986378507af,DI00,3416,,,,,,,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8f6d7eb0-727a-45e2-b02c-0b8d1617d792,c264c46a-5d1a-4044-93af-a986378507af,DI00,3416,,,,,,NoVendor,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
0616467f-319e-4857-b3de-169f81a5ac32,c264c46a-5d1a-4044-93af-a986378507af,DI00,3416,,,,,,EventError,,,Support,,DI00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
658e8a12-8a4c-4272-a58a-fd972e584b64,c264c46a-5d1a-4044-93af-a986378507af,DI00,3416,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
0665bd03-507e-4dd0-932c-b52c8174389f,c264c46a-5d1a-4044-93af-a986378507af,DI00,3416,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
7c2eac42-b314-42a7-b190-4810f86dc58a,c264c46a-5d1a-4044-93af-a986378507af,DI00,3416,,,,,,,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
f09e70bb-8a6c-4715-bb5e-b13c125d95f4,c264c46a-5d1a-4044-93af-a986378507af,DI00,3416,,,,,,NoVendor,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
ddc1851f-f015-4718-a89a-9a4720e2d26a,c264c46a-5d1a-4044-93af-a986378507af,DI00,3416,,,,,,EventError,,,Support,,DI00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
68673b61-5132-4470-b148-01236fbb7cad,c2ab3f43-622c-4587-a2e4-537988eb78d8,DL00,3414,IND,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
94ff9099-787d-4e27-ac31-31a14b7f812e,c2ab3f43-622c-4587-a2e4-537988eb78d8,DL00,3414,IND,,,Freetext,,,15000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8da506d5-f7fe-45ff-ac7a-7fc7fe86eb8a,c2ab3f43-622c-4587-a2e4-537988eb78d8,DL00,3414,IND,,,,,,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
fa30ec50-cb3c-4cc3-afec-b745b77dc25c,c2ab3f43-622c-4587-a2e4-537988eb78d8,DL00,3414,IND,,,,,NoVendor,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
bc89efbd-09b5-40af-b636-ecf77f2912eb,c2ab3f43-622c-4587-a2e4-537988eb78d8,DL00,3414,IND,,,,,EventError,,,Support,,DL00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
0159daff-8745-4d83-98bb-707038a20b48,c2ab3f43-622c-4587-a2e4-537988eb78d8,DL00,3414,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
20a2bfb3-6a79-4c2a-a8ef-00f0900403cf,c2ab3f43-622c-4587-a2e4-537988eb78d8,DL00,3414,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d89b2ebe-85ce-474d-b46e-1c90de967ccf,c2ab3f43-622c-4587-a2e4-537988eb78d8,DL00,3414,,,,,,,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
3d06b71c-35cc-4933-b6d4-a574a005ee8e,c2ab3f43-622c-4587-a2e4-537988eb78d8,DL00,3414,,,,,,NoVendor,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e1a74a2e-0d0e-4d62-9857-2a73c296a688,c2ab3f43-622c-4587-a2e4-537988eb78d8,DL00,3414,,,,,,EventError,,,Support,,DL00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
73ec2b04-0046-464c-9c06-f2790d3773d4,2e7c8a29-8289-41fc-9d3b-a57e437ec8ba,DO00,3361,IND,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c009d3f3-c329-4566-863f-b8efd0fe86aa,2e7c8a29-8289-41fc-9d3b-a57e437ec8ba,DO00,3361,IND,,,Freetext,,,15000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
208e4108-c0c4-4795-825b-da00f376f281,2e7c8a29-8289-41fc-9d3b-a57e437ec8ba,DO00,3361,IND,,,,,,,,Procurement Verification,3,DO00_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
57c31412-3135-44fd-8eed-2ca85368bd4a,2e7c8a29-8289-41fc-9d3b-a57e437ec8ba,DO00,3361,IND,,,,,NoVendor,,,Procurement Verification,3,DO00_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5a1da965-7d7d-44e5-a88e-bfab681b7cca,2e7c8a29-8289-41fc-9d3b-a57e437ec8ba,DO00,3361,IND,,,,,EventError,,,Support,,DO00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
561d0452-5872-4d1d-a7a0-0669bc97166e,87312f4a-5108-4c19-9426-018d693d8e67,DP00,300A,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
9fb01940-e317-40ba-937d-d114276e6a78,87312f4a-5108-4c19-9426-018d693d8e67,DP00,300A,,,,Freetext,,,15000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
28b35280-5202-473d-a9a6-68f844a34386,87312f4a-5108-4c19-9426-018d693d8e67,DP00,300A,,,,,,,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
99de291d-e26a-429c-b7bb-d96528d093e4,87312f4a-5108-4c19-9426-018d693d8e67,DP00,300A,,,,,,NoVendor,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d3e71960-6c4b-495a-9586-5177c7d2df3e,87312f4a-5108-4c19-9426-018d693d8e67,DP00,300A,,,,,,EventError,,,Support,,DP00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
820d2b10-716d-4cde-bb9d-e56b028640f7,87312f4a-5108-4c19-9426-018d693d8e67,DP00,300A,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b313ae50-b868-47bd-ab68-118016e25c81,87312f4a-5108-4c19-9426-018d693d8e67,DP00,300A,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c8eaa322-1dd2-4973-b765-2ba3c15ca842,87312f4a-5108-4c19-9426-018d693d8e67,DP00,300A,,,,,,,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
7b94940d-6801-4b7f-8a75-ce64dd8aafc7,87312f4a-5108-4c19-9426-018d693d8e67,DP00,300A,,,,,,NoVendor,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
47f524d4-5c48-4aa1-8901-6fc3b823a953,87312f4a-5108-4c19-9426-018d693d8e67,DP00,300A,,,,,,EventError,,,Support,,DP00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
2154a776-4c6a-445d-a55b-c6daefdb30d1,0b93bde5-8cb3-422d-877f-5226b3bb19ff,DQ00,300B,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
f6fe8f56-693f-4210-8c5a-4d401be48287,0b93bde5-8cb3-422d-877f-5226b3bb19ff,DQ00,300B,,,,Freetext,,,15000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
17be139b-fbb7-47e8-9765-e93b9e238ac2,0b93bde5-8cb3-422d-877f-5226b3bb19ff,DQ00,300B,,,,,,,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a1da08e7-ec91-44f1-a0f9-c55902624d56,0b93bde5-8cb3-422d-877f-5226b3bb19ff,DQ00,300B,,,,,,NoVendor,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
bc7748e2-20a6-4090-a091-1b064c99650d,0b93bde5-8cb3-422d-877f-5226b3bb19ff,DQ00,300B,,,,,,EventError,,,Support,,DQ00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
f821f8eb-1592-4433-9c21-7ec4a40a14ab,0b93bde5-8cb3-422d-877f-5226b3bb19ff,DQ00,300B,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
be287d2b-6571-4ff7-8e40-1ec9b1caccb2,0b93bde5-8cb3-422d-877f-5226b3bb19ff,DQ00,300B,,,,Freetext,,,50000,999999999,Procurement Expert,2,SCM,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
5cb98c20-2350-45d6-a907-88c519ba522a,0b93bde5-8cb3-422d-877f-5226b3bb19ff,DQ00,300B,,,,,,,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4224627d-44ad-44d5-9237-f17f0430470c,0b93bde5-8cb3-422d-877f-5226b3bb19ff,DQ00,300B,,,,,,NoVendor,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
02e18d2f-ba51-40ca-97ec-79da67decac1,0b93bde5-8cb3-422d-877f-5226b3bb19ff,DQ00,300B,,,,,,EventError,,,Support,,DQ00_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c75bcf61-ebb0-4037-bcfd-392327aada9b,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d529ad16-dacb-40a6-a631-4e21b87fa3a1,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,,,,Freetext,,,15000,999999999,Procurement Expert,2,SW36_Notification_ProcMgmt1,250000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4ea6ace0-5623-461e-8e54-24897c741411,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,,,,,,,,,Procurement Expert,2,SWXX_Notification_ProcMgmt2,500000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
fbfe806e-dac1-4f2f-ab62-98223a41b5a3,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,,,,,,,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
7b15d7c0-8c98-4494-acf3-ebf5b71588c8,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,,,,,,NoVendor,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
57db06d5-5bcc-4e01-a82c-210bad2af2ea,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,,,,,,EventError,,,Support,,SW36_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
15b5e36f-61ff-4ca1-be60-b8f1e64415b7,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,DIR,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
147fac0a-3500-441d-950e-a5d831138fd0,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,DIR,,,Freetext,,,50000,999999999,Procurement Expert,2,SW36_Notification_ProcMgmt1,250000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
79fad74e-cf98-4438-a675-72369d0bace2,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,DIR,,,,,,,,Procurement Expert,2,SWXX_Notification_ProcMgmt2,500000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e3d2d2d6-1e38-4ec4-b435-f2fee6f55d85,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,DIR,,,,,,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
ea2a76c8-0847-4670-9d3b-9c89773c02b8,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,DIR,,,,,NoVendor,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d6ebc1bb-f218-4f23-bf28-904ef2da6274,e99d2611-2960-43d4-bf8a-9b48b946f829,SW36,3010,DIR,,,,,EventError,,,Support,,SW36_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
080e3599-21a6-4e32-8477-4012e754cca7,6108c52d-89cc-466d-afea-65e4ebf8f146,SW37,3009,IND,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4534c977-0272-4fbc-a406-4d974449d40c,6108c52d-89cc-466d-afea-65e4ebf8f146,SW37,3009,IND,,,Freetext,,,15000,999999999,Procurement Expert,2,SW37_Notification_ProcMgmt1,250000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c68e0a0d-3a40-47d0-abfa-7a754256b8de,6108c52d-89cc-466d-afea-65e4ebf8f146,SW37,3009,IND,,,,,,,,Procurement Expert,2,SWXX_Notification_ProcMgmt2,500000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c2417ae7-c5fd-4274-9336-5f01af645d27,6108c52d-89cc-466d-afea-65e4ebf8f146,SW37,3009,IND,,,,,,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d696418c-56a5-4905-8465-933b60fec70e,6108c52d-89cc-466d-afea-65e4ebf8f146,SW37,3009,IND,,,,,NoVendor,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8c601b99-59e2-4cd9-8cfb-c11a8f531eb3,6108c52d-89cc-466d-afea-65e4ebf8f146,SW37,3009,IND,,,,,EventError,,,Support,,SW37_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
8d74d59b-bb0b-46c0-8f2b-04558be8fe48,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
ee1c95fc-5bd2-478a-add5-7e6252d3e7d0,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,,,,Freetext,,,15000,999999999,Procurement Expert,2,SW38_Notification_ProcMgmt1,250000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e0267bd7-522f-4ab4-b6af-b324adf75c61,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,,,,,,,,,Procurement Expert,2,SWXX_Notification_ProcMgmt2,500000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
493351e6-c381-4ae9-94cc-ba856c2907c8,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,,,,,,,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
9896057a-027c-417f-8b25-2fdd294e59fd,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,,,,,,NoVendor,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
4853fcb2-9ec6-485e-a0f5-d3942060e8bd,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,,,,,,EventError,,,Support,,SW38_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
d2d802c2-5d38-406a-b3d7-657cf7478fe8,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,DIR,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
46a0c6d4-c368-49f7-8a8a-509cd2828e24,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,DIR,,,Freetext,,,50000,999999999,Procurement Expert,2,SW38_Notification_ProcMgmt1,250000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c151d817-11ff-4a72-a542-3d302ba7544b,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,DIR,,,,,,,,Procurement Expert,2,SWXX_Notification_ProcMgmt2,500000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
a024bcf3-b90a-4263-8f17-3a5280e40a97,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,DIR,,,,,,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c00b1a89-3135-4ebf-9050-d9fffc5166fd,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,DIR,,,,,NoVendor,,,Procurement Verification,3,SWIN_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
c9bbe46b-558e-48b7-8c69-d3492588659e,16c2d70f-0829-4f98-9c9f-a5e54cc94d43,SW38,3008,DIR,,,,,EventError,,,Support,,SW38_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b7344b75-6be1-4618-875c-4e8e4ea3bc99,304ca8a9-41cd-47f2-9a2e-afa5c85a16ce,SW39,3011,IND,,,,,,,,Requester,1,REQ,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
e1eec3ee-ed95-47bd-ae7e-27187d2bb819,304ca8a9-41cd-47f2-9a2e-afa5c85a16ce,SW39,3011,IND,,,Freetext,,,15000,999999999,Procurement Expert,2,SW39_Notification_ProcMgmt1,250000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
b4832cd5-c920-49a2-87dc-f7b80ce0578a,304ca8a9-41cd-47f2-9a2e-afa5c85a16ce,SW39,3011,IND,,,,,,,,Procurement Expert,2,SWXX_Notification_ProcMgmt2,500000,EUR,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
11b439c7-0c0a-4332-8f0c-849687950e62,304ca8a9-41cd-47f2-9a2e-afa5c85a16ce,SW39,3011,IND,,,,,,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
75b2a243-a55f-46a0-853d-af642f91fd2a,304ca8a9-41cd-47f2-9a2e-afa5c85a16ce,SW39,3011,IND,,,,,NoVendor,,,Procurement Verification,3,SWCZ_Purchaser,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
651c80d3-1d6c-4fed-8230-0ebd73248470,304ca8a9-41cd-47f2-9a2e-afa5c85a16ce,SW39,3011,IND,,,,,EventError,,,Support,,SW39_Support,,,true,2026-08-20T00:00:00Z,admin,2026-08-20T00:00:00Z,admin
